,reward,actor loss,mean qsa,mean action,episodes,critic loss,max qsa,mean frequency,duration
93,-11.252896215279737,883.7083740234375,-0.7624731659889221,-0.26671983771532465,93,0.02625078335404396,-0.2246171534061432,40.644908740439604,199
94,-12.870921256514315,883.6014404296875,-1.3266178369522095,0.1796105364720101,94,0.03235260024666786,-0.181319460272789,39.553366083891824,199
95,-12.907022394891799,882.1818237304688,-1.2317742109298706,0.022257672622799873,95,0.030246393755078316,-0.20842725038528442,39.465239989437435,199
96,-12.828226548194799,869.8818969726562,-1.173108458518982,0.012265320057217309,96,0.03243707865476608,-0.21654245257377625,39.8986794550999,199
97,-36.89437797224035,867.0870971679688,-2.908220052719116,-0.517289942148245,97,0.027279388159513474,-0.2280612736940384,40.57605730490564,199
98,-26.888581501773896,867.1102905273438,-1.8945043087005615,0.24103253189398235,98,0.03468214347958565,-0.17634505033493042,40.28120366220483,199
99,-48.091725523976486,868.4788208007812,-3.6263492107391357,-0.10861515991707187,99,0.03637276962399483,-0.15974178910255432,38.692863628508405,199
100,-25.964704855156967,862.4498291015625,-2.314418315887451,-0.018262851983308792,100,0.02853587083518505,-0.20584729313850403,40.21899444490616,199
101,-24.766244407598855,854.619140625,-1.898329257965088,0.1669412795165151,101,0.02914273366332054,-0.1841888725757599,39.958763945514576,199
102,-24.851148783604767,856.2314453125,-1.9594796895980835,0.1520422424690973,102,0.02964768558740616,-0.1610407680273056,39.50205162388734,199
103,-25.401134109434114,861.4373168945312,-2.3102426528930664,0.10066854678267327,103,0.028785720467567444,-0.17749662697315216,39.83115975538183,199
